TMDB_ID,SERIES,STATUS,RELEASE_DATE,RUNTIME,OVERVIEW,Vote_Average,Vote_Count,Genres,Keywords,original_name,poster_path,backdrop_path,popularity,original_language,type,number_of_episodes,number_of_seasons,homepage,Cast,Crew,Videos
34835,009-1,Ended,2006-10-06,30,"In an alternate world, the Cold War has continued to persist for 140 years. As a result, the world was divided into two factions: the  West Block, and the East Block. As the Cold War drags on, the tension between the two factions, as well as the amount of nuclear weapons they have, rise. Mylene Hoffman is a female cyborg who is a spy for the West Block. Together with three other agents, Mylene partakes in various missions issued by her superiors.",6.5,13,"Animation, Action & Adventure, Sci-Fi & Fantasy, War & Politics, Drama","spy, cyborg, cold war, espionage, police, mecha, mission, conspiracy, tragedy, based on manga, nuclear weapons, communism, enigmatic, seinen, ecchi, anime, female cyborg, territorial division, alternative world",ゼロゼロナインワン,/r1zbGhkKXmzZR8h5y7LQxiE8yW9.jpg,/byuLWybI5Am5I6f7tGVr8H1k3Kn.jpg,2.6117,ja,TV,12,1,http://www.tbs.co.jp/anime/009-1/,"Yumiko Shaku, Toshiyuki Morikawa, Marina Inoue",,Opening | Destiny girl - Minato
21855,07-Ghost,Ended,2009-04-07,24,"Set in a gothic fantasy world, this is the story of Teito Klein, an orphaned slave who became the top military academy student. However, an unexpected turn of events left him pursued by the forces of the Barsburg Empire. Now an escaping convict, Teito's sheltered by the church and its law of sanctuary. Here, he discovered many mysteries surrounding himself, the church, and the Empire itself. The fact that he might be connected to a dethroned king and the mystical stone of god, ""The Eye of Mikhae...",7.0,25,"Animation, Drama","amnesia, magic, exorcism, friendship, god, revenge, conspiracy, tragedy, religion, brainwashing, bromance, based on manga, church, fighting, demon, military, angst, anime, bishounen, drastic change of life, josei",セブンゴースト,/xmqAgtAnhNNi4q9PUIHYE0NThXl.jpg,/xpbYhlApQErpGSIXTP8o9zQmwMu.jpg,3.8005,ja,TV,25,1,,"Show Hayami, Susumu Chiba, Junichi Suwabe",,07-Ghost - trailer
85940,7SEEDS,Ended,2019-06-28,24,"Shy Natsu awakens as part of a group chosen to ensure the survival of humanity. Together, they have to survive on a changed Earth.",7.8,215,"Animation, Sci-Fi & Fantasy, Drama","japan, based on manga, anime, unfinished, psychological",7SEEDS,/eeGRd3ENc9vetozwDDMhl9S7l3G.jpg,/moI1fOrXKak8RIXaLHRozkoIh4Y.jpg,5.2122,ja,TV,24,1,http://7seeds.jp/,"Nao Toyama, Jun Fukuyama, Katsuyuki Konishi",,Official Trailer
100565,86 EIGHTY-SIX,Ended,2021-04-11,24,"Called “Juggernaut,” these are the unmanned combat drones developed by the Republic of San Magnolia in answer to the attacks by the autonomous unmanned drones of the neighboring Empire of Giad, the “Legion”. But theyre only unmanned in name. In reality, they are piloted by the Eighty-sixers—those considered to be less than human and treated as mere tools. Determined to achieve his own mysterious ends, Shin, the captain of Spearhead Squadron, which is comprised of Eighty-sixers, continues to fig...",8.061,171,"Animation, Action & Adventure, Sci-Fi & Fantasy, War & Politics","based on novel or book, fight, army, racist, tragedy, terrorism, robot, combat, military, discrimination, anime, war, based on light novel",８６―エイティシックス―,/pp2gzafNPiug63UskS2niHK9Y04.jpg,/zV4F2N0OEpakHi5pkHHh5yaSpO6.jpg,8.9743,ja,TV,23,1,https://anime-86.com,"Ikumi Hasegawa, Shoya Chiba, Natsumi Fujiwara",,86 EIGHTY-SIX - Opening 2 | Kyokaisen
229610,A Playthrough of a Certain Dudes VRMMO Life,Ended,2023-10-03,24,"Taichi Tanaka is just an ordinary 38-year-old who enjoys video games. He starts a new virtual reality multiplayer game called One More Free Life Online, naming his character Earth. Unlike his fellow players, he decides to master the most menial of skills in the game. He cooks the finest meals, overbrews complicated potions, and hunts monsters with handmade weapons. His fantasy life begins!",6.352,27,"Animation, Action & Adventure, Comedy, Sci-Fi & Fantasy","based on manga, anime, virtual world, based on light novel, vrmmo",とあるおっさんのVRMMO活動記,/ukCu3TQCTUFTZMf4QNMpxwf3ufO.jpg,/sIycem5xR9OFoC3qVHRDuSpspIZ.jpg,2.1998,ja,TV,12,1,https://toaru-ossan.com,"Kaito Ishikawa, Daisuke Namikawa, Reina Ueda",,Official Trailer [Subtitled]
230050,A Returners Magic Should Be Special,Returning Series,2023-10-08,24,"Another dimension that continues to taint our world, the Shadow World. Humanity is faced with the worst calamity, known as the Shadow Labyrinth. In spite of their desperate attacks, Desir Herrman and his friends lose their battle to the Destruction Dragon, Boromir Napolitan, and the world comes to an end. When Desir is convinced of his end, he opens his eyes... to find himself 13 years in the past. Desir has gone back in time to the enrollment ceremony of Hebrion Academy, the top school for mage...",7.8,30,"Animation, Sci-Fi & Fantasy, Action & Adventure","magic, time travel, fantasy world, anime, based on webcomic or webtoon, magic school, based on manhwa",帰還者の魔法は特別です,/svwCvfLCUqc5tn85lijkKqTXQLF.jpg,/2KKDIwALX3HJWCjeDnvLa3Ag6ki.jpg,3.6333,ja,TV,13,2,https://returners-magic.com,"Takuma Terashima, Sayumi Suzushiro, Natsumi Fujiwara",,ED Trailer [Subtitled]
210875,ATRI My Dear Moments,Ended,2024-07-14,24,"In the near future, a sudden and unexplained sea rise has left much of human civilization underwater. Ikaruga Natsuki, a boy who lost his mother and one of his legs in an accident some years earlier, returns disillusioned from a harsh life in the big city to find his old countryside home half-swallowed by the sea. Left without a family, all he has to his name is the ship and submarine left to him by his oceanologist grandmother, and her debts. His only hope to restore the dreams for the future t...",8.1,15,"Animation, Drama, Action & Adventure, Sci-Fi & Fantasy","artificial intelligence (a.i.), bodily disabled person, future, post-apocalyptic future, friendship, romance, slice of life, robot, seinen, anime, interspecies romance, robot girl, based on visual novel",ATRI -My Dear Moments-,/6bQKMlHwRmGnvIRxDahl1r8WJkE.jpg,/zwHdg4RWuAsCPHwcxOrOMTDGcKi.jpg,2.6041,ja,TV,13,1,https://atri-anime.com/,"Kensho Ono, Hikaru Akao, Minami Takahashi",,Special Comment Video [Subtitled]
42963,AYAKA,Ended,2006-01-13,23,"An anthology of three classic Japanese horror stories: ""Yotsuya Ghost Story"", the story of a wife betrayed by her husband who seeks vengeance even in death; ""Goddess of the Dark Tower"", the story of forbidden love between a goddess and a human; and ""Goblin Cat"", the story of a mysterious cat monster with a vendetta against a certain family.",7.4,14,"Animation, Mystery, Sci-Fi & Fantasy","anthology, japanese folklore, anime, psychological, horror",怪 〜ayakashi〜,/k2ZxUTQyCvqa3IIJ3oyqPZzKLLz.jpg,/qupQSxhEP1ct0Ek1BzjFsvnbFjD.jpg,3.3373,ja,TV,11,1,http://lineup.toei-anim.co.jp/ja/tv/ayakashi/,"Hiroaki Hirata, Mami Koyama, Yuko Nagashima",,
235758,Alya Sometimes Hides Her Feelings in Russian,Returning Series,2024-07-03,24,"Alya is a transfer student enjoying popularity at her new high school, often sporting a cold shoulder while earning high marks in class. She ignores her nerdy classmate, Kuze Masachika, except for when she blurts out a flirtatious line to him in Russian. Little does she know, Kuze understands Russian, though he pretends not to. Lets see where this wacky love story takes them!",7.896,144,"Animation, Comedy","high school, harem, romcom, romance, slice of life, shounen, anime, tsundere, based on light novel",時々ボソッとロシア語でデレる隣のアーリャさん,/hfnzByZIRj6rx8xaxzS2zDilei1.jpg,/3197ZU1CWDjdFsmqvWPZGXAYaoi.jpg,13.3065,ja,TV,13,2,https://roshidere.com,"Sumire Uesaka, Kohei Amasaki, Wakana Maruoka",,Official Trailer [Subtitled]
277665,Anne Shirley,Returning Series,2025-04-05,24,"On the beautiful Prince Edward Island in Canada, an orphan named Anne Shirley is mistakenly sent to Green Gables, the home of Matthew and Marilla Cuthbert. They choose to adopt her anyway, as Anne finds friendship, love, and happiness in her new home. Come along for the story of a purehearted and imaginative girl growing up, leaving for college, and returning home a changed woman.",8.667,4,"Animation, Drama, Family","based on novel or book, adoption, remake, slice of life, coming of age, orphan, anime, talkative female lead",アン・シャーリー,/jRbV0vcG1YsOWZXxdo65OoE4ti9.jpg,/qHjVizo0Mpi9rkCk0v3zev9Mk3q.jpg,5.3994,ja,TV,24,1,https://anime-ann-e.jp,"Honoka Inoue, Aya Nakamura, Yasunori Matsumoto",,Official Teaser [Subtitled]
39434,AnoHana: The Flower We Saw That Day,Ended,2011-04-15,23,"When Yadomi Jinta was a child, he was a central piece in a group of close friends. In time, however, these childhood friends drifted apart, and when they became high school students, they had long ceased to think of each other as friends.One of the friends from that group, Honma Meiko, now has a wish she asks Jinta to fulfil. The problem is, she can't remember what her wish is anymore.",8.27,397,"Animation, Drama, Mystery","love triangle, friendship, supernatural, growing up, romance, slice of life, unrequited love, tragedy, coming of age, cross dressing, based on manga, magic realism, ghost, angst, seinen, anime, death of friend",あの日見た花の名前を僕達はまだ知らない。,/cQkLuywdlSiRz3niDAx6XyZpuON.jpg,/sKNTEbhOdS9PITtmHbggWT0VDHW.jpg,6.652,ja,TV,11,1,http://www.anohana.jp/,"Miyu Irino, Mutsumi Tamura, Ai Kayano",,anohana - The Flower We Saw That Day - TV Series English Dub Trailer
94605,Arcane,Ended,2021-11-06,0,"Amid the stark discord of twin cities Piltover and Zaun, two sisters fight on rival sides of a war between magic technologies and clashing convictions.",8.8,5062,"Animation, Sci-Fi & Fantasy, Drama, Action & Adventure","magic, war of independence, battle, powder, based on video game, death in family, adult animation, warrior, broken family, war, 3d animation, sisters, web series, power, video games, league of legends",Arcane,/fqldf2t8ztc9aiwn3k6mlX3tvRT.jpg,/wQEW3xLrQAThu1GvqpsKQyejrYS.jpg,39.0966,en,TV,18,2,https://arcane.com,"Hailee Steinfeld, Ella Purnell",,Franchise Trailer
137065,Arknights Perish in Frost,Returning Series,2022-10-29,24,"In the wake of unknown Catastrophes in the heart of Terra, a mineral of unimaginable power has been discovered. With it, society's technology has made huge leaps and bounds, but the substance causes a deadly incurable disease, leading to a worldwide enslavement of the infected. As a rebellion is now on the rise, a pharmaceutical company races for a cure to save humanity.",6.542,24,"Animation, Action & Adventure, Sci-Fi & Fantasy","dystopia, based on video game, anime, war",明日方舟,/bOHwf20OzBVBrhX31MyUdxQR0d2.jpg,/kJHEPw3itVz3RmVh4B2PwIVjn3b.jpg,4.461,ja,TV,16,3,https://ak.hypergryph.com/anime,"Tomoyo Kurosawa, Yuki Kaida, Shizuka Ishigami",,Official Trailer 4 [Subtitled]
62110,Assassination Classroom,Ended,2015-01-10,24,"The students of Class 3-E have a mission: kill their teacher before graduation. He has already destroyed the moon, and has promised to destroy the Earth if he can not be killed within a year. But how can this class of misfits kill a tentacled monster, capable of reaching Mach 20 speed, who may be the best teacher any of them have ever had?",8.413,1098,"Animation, Comedy, Action & Adventure, Sci-Fi & Fantasy","underdog, assassination, gun, classroom, education, alien, teacher, superhuman, school, based on manga, government agent, school life, shounen, anime",暗殺教室,/wOd98jDHkoWy2LZ4gSy67X1ihv1.jpg,/zkc2FkVymJDNXisS1mgpr8Ip2J.jpg,15.5549,ja,TV,47,2,http://www.ansatsu-anime.com,"Jun Fukuyama, Mai Fuchigami, Nobuhiko Okamoto",,Season 1 Opening 1
246,Avatar The Last Airbender,Ended,2005-02-21,1423,"In a war-torn world of elemental magic, a young boy reawakens to undertake a dangerous mystic quest to fulfill his destiny as the Avatar, and bring peace to the world.",8.743,4309,"Animation, Action & Adventure, Sci-Fi & Fantasy","saving the world, monk, martial arts, asia, magic, affectation, villain, child hero, reincarnation, friendship, honor, destiny, aggressive, somber, admiring, dignified, anime inspired",Avatar: The Last Airbender,/v2vn1coUMPKw0GI1KGC5J4IXtqp.jpg,/kU98MbVVgi72wzceyrEbClZmMFe.jpg,27.9042,en,TV,61,3,https://www.nick.com/shows/avatar-the-last-airbender,"Zach Tyler Eisen, Mae Whitman, Jack De Sena",,Avatar The Last Airbender 15th Anniversary Trailer [4K]
90937,BEASTARS,Returning Series,2019-10-10,23,"In a world where beasts of all kinds coexist, a gentle wolf awakens to his own predatory urges as his school deals with a murder within its midst.",8.473,1190,"Animation, Drama, Mystery","black market, based on comic, romance, slice of life, survival, school, anthropomorphism, bromance, shounen, anime, drama club, psychological, suspense",BEASTARS,/sh9iNWkleOjEHRHj8WPHhmMi8HL.jpg,/11Pfh4yqjKbOgn5vY3AQD9VU4Vc.jpg,14.8639,ja,TV,36,3,https://bst-animation.com,"Chikahiro Kobayashi, Sayaka Senbongi, Yuki Ono",,BEASTARS Season 2 | Official Trailer | Netflix
131041,BLUE LOCK,Ended,2022-10-09,23,"After a disastrous defeat at the 2018 World Cup, Japan's team struggles to regroup. But what's missing? An absolute Ace Striker, who can guide them to the win. The Japan Football Union is hell-bent on creating a striker who hungers for goals and thirsts for victory, and who can be the decisive instrument in turning around a losing match...and to do so, they've gathered 300 of Japan's best and brightest youth players. Who will emerge to lead the team...and will they be able to out-muscle and out-...",8.216,446,"Animation, Action & Adventure, Drama","world cup, sports, tournament, bromance, football (soccer), based on manga, shounen, anime, special ability, spokon, ace striker, excited",ブルーロック,/sTDTy73OYmKY51EK94Mc6AxogzR.jpg,/seMRyWVwIVBWbC9xaMzDMZJ8fUH.jpg,36.5312,ja,TV,38,1,https://tv.bluelock-pr.com/,"Kazuki Ura, Tasuku Kaito, Yuki Ono",,Now Streaming | Trailer [Subtitled]
34121,Baccano,Ended,2007-07-27,25,"During the early 1930s in Chicago, the transcontinental train, Flying Pussyfoot, is starting its legendary journey that will leave a trail of blood all over the country. At the same time in New York, the ambitious scientist Szilard and his unwilling aide Ennis are looking for missing bottles of the immortality elixir. In addition, a war between the mafia groups is getting worse. On board the Advena Avis, in 1711, alchemists are about to learn the price of immortality. Takes place in the same uni...",7.733,180,"Comedy, Action & Adventure, Animation, Crime, Mystery","alcohol, based on novel or book, anti hero, paranoia, gangster, black humor, immortality, supernatural, gore, mafia, gunfight, train, period drama, historical, alchemy, seinen, 1920s, anime, based on light novel",バッカーノ！,/qOxUTQAOTrMKTHuC9HQZiVsTK0F.jpg,/1KQYzDvPhe6XDycqmL4jb7QO51d.jpg,4.8764,ja,TV,13,1,http://www.baccano.jp/,"Masaya Onosaka, Sayaka Aoki, Daisuke Sakaguchi",,Trailer - Baccano! [HD]
129600,Baki Hanma,Ended,2021-09-30,24,"To gain the skills he needs to surpass his powerful father, Baki enters Arizona State Prison to take on the notorious inmate known as Mr. Unchained.",8.107,513,"Animation, Action & Adventure, Sci-Fi & Fantasy","fight, based on manga, anime, original net animation (ona)",範馬刃牙,/x145FSI9xJ6UbkxfabUsY2SFbu3.jpg,/7Scw0BdXGWzbDY3tDjKu8WervN2.jpg,16.0045,ja,TV,39,2,https://baki-anime.jp/,,,Baki Hanma Season 2 | Official Trailer | Netflix
211057,Berserk The Golden Age Arc Memorial Edition,Ended,2022-10-02,25,"The lone mercenary Guts travels a land where a century-old war is raging. His ferocity and skill in battle attract the attention of Griffith, the leader of a group of mercenaries called the Band of the Hawk. Guts becomes Griffiths closest ally and confidant, but despite all their victories, Guts begins to question why he fights for another mans dream of ruling his own kingdom. Unknown to Guts, Griffiths unyielding ambition is about to bestow a horrible fate on them both.",8.7,93,"Action & Adventure, Drama, Animation, Sci-Fi & Fantasy","supernatural, gore, based on manga, based on movie, dark fantasy, seinen, anime, horror",ベルセルク 黄金時代篇 MEMORIAL EDITION,/anydQ5ORx268x9PBzLlRMkvVH5r.jpg,/7EK3R4xDEhsSgnwBjTQTJAHkngn.jpg,4.3867,ja,TV,13,1,https://berserk-me.com/,"Hiroaki Iwanaga, Takahiro Sakurai, Toa Yukinari",,Official Trailer [Subtitled]
61695,Beyond the Boundary,Ended,2013-10-02,24,"The dark fantasy follows a high school sophomore named Akihito Kanbara. Although the boy appears human, he is half Youmu and invulnerable to wounds because he can heal quickly. One day, Akihito meets freshman Mirai Kuriyama when it seems she is about to jump from the school rooftop. Mirai is isolated because of her ability to manipulate blood, which is considered heresy among members of the spirit world. Disturbing events begin to unfold after Akihito saves Mirai.",8.2,303,"Action & Adventure, Animation, Comedy, Sci-Fi & Fantasy","monster, immortality, romance, school life, anime, based on light novel",境界の彼方,/6cmtMbEZAYm3aWzthFRk6048LFi.jpg,/93I7zPn0Afvp126PqNR3FdugNXH.jpg,6.2015,ja,TV,12,1,http://anime-kyokai.com/,"KENN, Risa Taneda, Ayako Kawasumi",,Beyond the Boundary Complete Season Collection Trailer
50712,Black Butler,Returning Series,2008-10-02,24,"In Victorian London, 12-year-old business magnate Ciel Phantomhive thwarts dangers to the queen as he's watched over by his demon butler, Sebastian.",7.8,215,"Animation, Comedy, Drama, Mystery, Sci-Fi & Fantasy","london, england, circus, detective, butler, kidnapping, magic, supernatural, victorian england, revenge, dark comedy, gore, coming of age, bromance, based on manga, demon, historical, super power, united kingdom, dark fantasy, angst, shounen, anime, bishounen, drastic change of life, shinigami",黒執事,/iXGs130TRoUplHf0o86zp9MqAYc.jpg,/5U0dYTkHXPhoExNnEm5iKrpDqtr.jpg,26.6683,ja,TV,61,5,http://www.kuroshitsuji.tv,,,Black Butler Complete Blu-ray Set Trailer
73223,Black Clover,Ended,2017-10-03,24,"Asta and Yuno are two orphans who want the same thing: to become the Wizard King. Locked in a friendly rivalry, they work hard towards their goal. While Yuno excels at magic, Asta has a problem uncommon in this world: he has no powers! But, on the day they receive their grimoires, they surprise everyone. To reach their goal, theyll each find their own path to greatness—with or without magic.",8.5,1940,"Action & Adventure, Animation, Comedy","magic, based on manga, super villain, wizard, shounen, anime, fantasy",ブラッククローバー,/kaMisKeOoTBPxPkbC3OW7Wgt6ON.jpg,/4RzRtLMlTeJvpvvdXDe854VLEG8.jpg,17.7149,ja,TV,170,1,http://bclover.jp,"Gakuto Kajiwara, Nobunaga Shimazaki, Kana Yuuki",,Black Clover Season 1 - Official Trailer
12598,Black Lagoon,Ended,2006-04-09,24,"The story follows a team of pirate mercenaries known as the Lagoon Company, that smuggles goods in and around the seas of Southeast Asia in the early to mid 1990s. Their base of operations is located in the fictional harbor city of Roanapur in southeast Thailand near the border of Cambodia.",8.035,462,"Action & Adventure, Animation, Drama, Crime","bounty hunter, island, mercenary, melancholy, arms dealer, smuggling (contraband), femme fatale, outlaw, revenge, gore, mafia, gunfight, pirate, terrorism, based on manga, biting, seinen, aggressive, criminal organization, anime, drastic change of life, furious, forceful, scathing",BLACK LAGOON,/sQlHhWScg6qmakL1ywtcjjVKKqV.jpg,/ijtcLjEHo7kFpQVg9NsATZsPayv.jpg,12.4739,ja,TV,24,1,http://www.blacklagoon.jp/,"Megumi Toyoguchi, Daisuke Namikawa, Tsutomu Isobe",,Opening | Red Fraction - MELL
84553,Blade Runner Black Lotus,Ended,2021-11-14,22,"Los Angeles 2032. A young woman wakes up with no memories, and possessing deadly skills. The only clues to her mystery are a locked data device and a tattoo of a black lotus. Putting together the pieces, she must hunt down the people responsible for her brutal and bloody past to find the truth of her lost identity.",7.1,210,"Animation, Sci-Fi & Fantasy, Action & Adventure","artificial intelligence (a.i.), future, revenge, cyberpunk, anime",Blade Runner: Black Lotus,/aR06SJRDGqRmGQYXAXqeOkRZq7T.jpg,/WsVohNgPLwPXz3sIsrwFQ7FzmC.jpg,7.4953,en,TV,13,1,,"Jessica Henwick, Will Yun Lee, Wes Bentley",,Official Trailer
30984,Bleach Thousand Year Blood War,Returning Series,2004-10-05,24,"For as long as he can remember, Ichigo Kurosaki has been able to see ghosts. But when he meets Rukia, a Soul Reaper who battles evil spirits known as Hollows, he finds his life is changed forever. Now, with a newfound wealth of spiritual energy, Ichigo discovers his true calling: to protect the living and the dead from evil.",8.382,1920,"Action & Adventure, Animation, Sci-Fi & Fantasy","martial arts, swordplay, sword, training, friendship, supernatural, high school, based on manga, death, blade, fantasy world, shounen, anime, japanese high school, shinigami, parallel universe, supernatural ability, multiple realms, urban fantasy, exciting, adventure, adoring, urban adventure, spirits, ghosts, teen fantasy",BLEACH,/2EewmxXe72ogD0EaWM8gqa0ccIw.jpg,/o0NsbcIvsllg6CJX0FBFY8wWbsn.jpg,69.9365,ja,TV,406,2,https://bleach-anime.com,"Masakazu Morita, Fumiko Orikasa, Hiroki Yasumoto",,Opening 15 | Harukakanata - SCANDAL
207347,Blue Box,Returning Series,2024-10-03,25,"Taiki Inomata loves badminton, but he has a long way to go before he can reach nationals. When Taiki sees upperclassman Chinatsu Kano practicing her heart out on the girls basketball team, he falls for her hard. After an unexpected turn of events brings the two closer together, sports might not be the first thing on their minds anymore!",8.1,33,"Animation, Comedy, Drama","adolescence, friendship, sports, high school, basketball, based on comic, romance, slice of life, school, based on manga, club, badminton, shounen, anime",アオのハコ,/5msbE1Wmy27y2FhKDflXveXpCVv.jpg,/8p39Ud6ZKMixBQ7R4frg2o3idzc.jpg,12.6943,ja,TV,25,2,https://aonohako-anime.com,"Shoya Chiba, Reina Ueda, Akari Kito",,Official Trailer [Subtitled]
38464,Blue Exorcist,Ended,2011-04-17,24,"Humans live in the world of Assiah, demons in Gehenna. The two dimensions are not meant to interfere with each other, but demons still possess creatures in Assiah in spite of this. The humans who can fight these demons are known as exorcists. Rin Okumura is a boy who bears the curse of being Satan's illegitimate son. His foster father sacrificed himself to save him from demons. To avenge his foster father's death as well as to prove himself, Rin decides to follow the path of an exorcist and defe...",7.901,465,"Animation, Sci-Fi & Fantasy, Mystery, Action & Adventure","vatican (holy see), shapeshifting, sword, magic, exorcism, supernatural, priest, tragedy, school, religion, sibling rivalry, based on manga, demon, super power, cross, exorcist, dark fantasy, shounen, anime, drastic change of life",青の祓魔師,/kpNoqNmElzGUEcEoZyfFwvYXMsR.jpg,/wJzHFl5mq6JFbD6equTleJuzlnk.jpg,21.9852,ja,TV,73,5,https://www.ao-ex.com,Hiroshi Kamiya,,-Shimane Illuminati Saga- Opening | Eyes Sentry - UVERworld
234776,Blue Miburo,Returning Series,2024-10-19,23,"The year is 1863, with the story being based in Kyoto. We follow a youth named Nio who is an honest and kind soul who's considerate of his family, yet he also has a hidden burning passion for seeking justice. From the time he came across Toshizou Hijikata and Souji Okita, members from a group of hated ronin known as the Miburo, his life then takes a turn to a bluer, and clearer path. Nio, alongside the other men whose hearts burn bravely and true, step forth towards an honest path with their blu...",8.4,11,"Animation, Action & Adventure","samurai, based on manga, historical, kyoto, japan, edo period, shinsengumi, shounen, anime, bakumatsu",青のミブロ,/kvHZFBVyGe4uLwkQwkyMvhuDxUi.jpg,/s2P0DYSeMrqNh4L7hGXP3Xs5kbA.jpg,3.6917,ja,TV,24,1,https://miburoanime.com,"Shuichiro Umeda, Chiaki Kobayashi, Shun Horie",,
70881,Boruto Naruto Next Generations,Returning Series,2017-04-05,25,"The life of the shinobi is beginning to change. Boruto Uzumaki, son of Seventh Hokage Naruto Uzumaki, has enrolled in the Ninja Academy to learn the ways of the ninja. Now, as a series of mysterious events unfolds, Borutos story is about to begin!",7.9,2430,"Animation, Family, Action & Adventure, Comedy","martial arts, fight, supernatural, sequel, ninja, based on manga, spin off, super power, ninja warrior, shounen, anime, adventure",BORUTO-ボルト- NARUTO NEXT GENERATIONS,/e0B6i48kxdRkMcK4tR4YNfXGWOc.jpg,/4jDRuUk02VGAVMBJXabI9r0Cj6j.jpg,9.9291,ja,TV,293,1,http://www.tv-tokyo.co.jp/anime/boruto/,"Yuko Sanpei, Cocoro Kikuchi, Ryuichi Kijima",,Taijutsu | Boruto: Naruto Next Generations
110837,Bungo Stray Dogs,Ended,2021-01-13,12,"The peaceful days of the very popular work Bungou Stray Dogs are here. The characters of the Armed Detective Agency and the Mafia are in miniature form?! Due to Atsushi and co. becoming cute, this is a different experience to the original work—a pleasant gag manga!",7.0,24,"Animation, Comedy","supernatural, slice of life, based on manga, spin off, anime, chibi",文豪ストレイドッグス わん!,/5X3Pz5BCjlrt7X5fzQWWZVLfvku.jpg,/qODR3gZVdmkSeBfr17ph28rn0J0.jpg,3.8847,ja,TV,12,1,https://bungo-stray-dogs-wan.com,"Mamoru Miyano, Kensho Ono, Kisho Taniyama",,Official Trailer [Subtitled]
214587,Bye Bye Earth,Returning Series,2024-07-12,24,"Belle Lablac doesnt really fit in as the only human being in a world full of anthropomorphic animals. No fangs, no fur, no scales, no claws. Lonely and eager to discover where she comes from, Belle journeys to find answers to the questions of her heart. Carrying nothing but her giant sword, the Runding, she faces a world of possibilities and pitfalls in hopes of discovering the truth.",7.7,11,"Animation, Sci-Fi & Fantasy, Action & Adventure","based on novel or book, anime",ばいばい、アース,/iuo2jor1Hya3bT1imNxEScgoh5o.jpg,/7KI43sAChDcCrLGT2kBACXduDX8.jpg,7.1372,ja,TV,14,1,https://bye2earth.com,"Fairouz Ai, Miyuki Sawashiro, Ami Koshimizu",,Official Trailer [Subtitled]
25707,Captain Tsubasa,Ended,1983-10-13,24,"Tsubasa Ozora loves playing football since he was a little child. After moving to the japanese town of Nankatsu together with his mother, the 11-year-old boy quickly finds friends and joins the local football team of his elementary school. Together with his newly made friends and Brazilian mentor Roberto, Tsubasa starts his exciting journey to chase after his most desired dream - one day winning the FIFA World Cup.",7.8,791,"Comedy, Drama, Animation","football (soccer), based on manga, anime, prodigy, spokon, sports competition, childhood rivals",キャプテン翼,/ttCqdE4RtUQ0b1LElhQlDYDnuu2.jpg,/8Jk9sKUx3wnkvsr5pfxfMkdz1zB.jpg,17.9317,ja,TV,128,5,,"Akari Hibino, Fujiko Takimoto, Reiko Suzuki",,
65835,Captain Tsubasa J,Ended,1994-10-21,23,Captain Tsubasa J  is a TV anime series that retells the story of the original manga and also adds some arcs from the World Youth Saga manga. The anime was originally broadcast by Fuji Television in Japan from 1994-10-21 to 1995-12-22 with 47 episodes. The animation was done by Studio Comet. The series was suspended due to budget constraints.,7.798,52,"Animation, Drama, Comedy","sports, football (soccer), based on manga, anime, prodigy, spokon, sports competition",キャプテン翼J,/utlvq1mRI77yO8JZTWTTgfoIUHc.jpg,/TvtgclnnmTm7xtBdvhJOto9o2v.jpg,9.9114,ja,TV,47,1,,"Akari Hibino, Kappei Yamaguchi, Shin-ichiro Miki",,
123548,Castlevania Nocturne,Returning Series,2023-09-28,0,"As revolution sweeps France, Richter Belmont fights to uphold his family's legacy and prevent the rise of a ruthless, power-hungry vampire ruler.",7.874,206,"Animation, Sci-Fi & Fantasy, Drama","vampire, french revolution, vampire hunter (slayer), based on video game, dark fantasy, complex, monster hunter, complicated",Castlevania: Nocturne,/4XJwo95ktJ7xupw1bCMuP91kyYr.jpg,/1swj9HxDkjzsO3yHlSwRA38hMFN.jpg,9.229,en,TV,16,2,https://www.netflix.com/title/81436901,"Edward Bluemel, Thuso Mbedu, Pixie Davies",,Main Trailer
114410,Chainsaw Man,Ended,2022-10-12,24,"Denji has a simple dream—to live a happy and peaceful life, spending time with a girl he likes. This is a far cry from reality, however, as Denji is forced by the yakuza into killing devils in order to pay off his crushing debts. Using his pet devil Pochita as a weapon, he is ready to do anything for a bit of cash.",8.551,1785,"Animation, Action & Adventure, Sci-Fi & Fantasy","secret organization, chain saw, supernatural, gore, chainsaw, based on manga, cruelty, devil, demon, combat, shounen, anime, terror, fantasy",チェンソーマン,/yVtx7Xn9UxNJqvG2BkvhCcmed9S.jpg,/5DUMPBSnHOZsbBv81GFXZXvDpo6.jpg,18.4853,ja,TV,12,1,https://chainsawman.dog/,"Kikunosuke Toya, Tomori Kusunoki, Shogo Sakata",,Main Trailer [Subtitled]
